0.9121056397139168,0.03785846644572317,4.055820735895199e-177,0.023583577316108235,3.411089398800378e-64,1.76800438685768e-309,0.02645231652425343,2.127578038766424e-261,2.2449189007847713e-143,5.677912168644458e-49,0.0,1.4324080078860263e-99
3.6683516995391494e-72,0.0,9.291059122819929e-238,0.0,0.0,0.0,1.2299043541989067e-305,0.3885108280688413,0.12382560879325041,0.020139807864649452,0.0,0.46752375527325923
1.4158147015335103e-70,4.091506646916193e-257,7.635333139239817e-177,0.026763118158114378,0.008190800431386017,5.143289922482006e-168,6.48191596833307e-27,0.0,0.45231847706379985,0.5127276043467003,0.0,1.0391072766793489e-53
9.091479942776964e-62,0.7281724959545046,2.0015033072182058e-246,0.0,4.442574035187451e-108,0.0,1.9082305964177547e-28,0.0,1.353325433113854e-304,0.0,0.27092606729510205,0.0009014367503859921
0.03409811923613478,0.0,0.5588641964235495,0.0,0.0,0.0,1.2254841627951628e-153,1.5112088514518868e-190,8.202296385622052e-131,0.031759271019190426,0.0,0.3752784133211241
0.0091242617523511,0.32154270075358604,0.0,0.0,5.8918979108296e-290,0.0,4.076272096583969e-238,0.0,4.152413115468078e-251,0.0,0.6693330374940634,0.0
1.2369613744873775e-291,0.0,2.4897846986670724e-290,0.0,0.0,0.0,0.0,1.0,0.0,1.1331340372772328e-270,0.0,2.701329659145581e-203
5.263597691102695e-28,1.6686681464484321e-195,0.7285519793509719,0.017431710315538286,7.869182086568076e-200,0.0,0.016758880275481752,0.06462724442452022,4.369895286406202e-174,4.846103196371619e-172,5.70879897557013e-310,0.1726301856334851
0.44783720487023454,0.0,6.377221399850407e-143,7.13600214165603e-284,5.70456678237389e-214,9.032420949873381e-296,5.610332971301009e-212,0.0,0.018989465845981362,0.5331733292837849,0.0,3.6026749967619756e-147
3.916058317801392e-194,5.593105595026231e-222,5.114312997828337e-206,0.2787742930732731,0.11360271193860734,0.0,0.3344641219390391,0.10767458049958818,0.11081740048720448,9.25623575818165e-39,0.0,0.054666892062284554
9.056533750242933e-249,0.0,0.41218371299932083,0.0,0.30511862451919863,0.0,0.2635939434199941,6.314390018047963e-131,4.819160017570157e-236,0.01910371906148676,0.0,3.692572362855629e-186
6.229841292912929e-146,1.4612887352590887e-134,3.8314720827319774e-259,0.013427520343323647,0.5780351476022528,0.0,0.4004530197685952,0.0,1.058019929767905e-164,3.9366776726984945e-264,0.0,0.008084312285827098
