0.0,0.0,0.0,5.217182084130135e-266,4.075263938097912e-278,0.0,0.05385468682218939,0.7328550184059183,0.21329029477188943,5.072394056251516e-84
0.6971874155826483,0.0,0.30228870746405306,0.0005238769532972227,1.0041941830985145e-227,0.0,3.369460859952365e-272,0.0,0.0,0.0
0.0,0.0,0.0,0.1361212502927893,0.8638787497072115,0.0,7.706058590300644e-150,4.2447650089163026e-288,9.932387776138757e-132,6.009985644092701e-188
0.0,0.0,0.0,1.7066357626128126e-238,0.0750040059554475,0.002996110031005063,2.241576426822348e-154,3.1183872270013954e-144,0.024822754183733687,0.8971771298298122
8.522237535684659e-221,8.149477583589609e-05,0.03982703216900545,0.21513167924431154,1.326367840634492e-130,0.017236761927401274,0.5038784242180205,5.342508676400693e-216,0.22384460766542427,1.0073274866702538e-196
0.6117448236095127,0.0,0.3593677987507361,0.028887377639747927,4.5981505824628957e-265,0.0,2.2064908676140042e-150,0.0,0.0,2.2081617e-317
0.0,0.0,0.028131689596395216,3.250406074206337e-164,0.04391124287132917,7.753862572950543e-122,0.2422515753815408,1.2525002893754966e-88,0.6857054921507367,1.7954315190984336e-204
8.48172196442248e-189,0.0,6.097577079795337e-151,0.005576668564915872,0.593065724715533,0.0,0.018384123290182554,7.44179209084134e-120,0.0455147721254383,0.337458711303933
3.637099557371784e-245,7.598955750437675e-121,4.1505652092176575e-37,0.6774483026995508,1.9005025496478056e-133,0.20921326607513285,0.025991994512133958,5.847482289908238e-166,8.070545277693173e-52,0.0873464367131869
0.0011074275535074743,3.635229398822301e-80,7.036924146952255e-32,0.016692252005749943,0.7027830266815305,0.04214561537054997,1.9091166456307604e-33,2.066167817944827e-188,0.0673805227962337,0.16989115559242038
